t,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1763590175.0206263,imu1_Frame,0.020186,-0.036362,-0.299971,0.972,0.744,-9.571,3.6490000000000005e-05,-1.46e-06,3.546e-05,"$VNYMR,+028.170,+003.338,+002.663,+00.3649,-00.0146,+00.3546,+00.972,+00.744,-09.571,+00.020186,-00.036362,-00.299971*64
"
1763590175.0507903,imu1_Frame,0.033127,-0.010793,-0.296953,1.185,0.922,-9.579,3.638e-05,-5.000000000000001e-07,3.663e-05,"$VNYMR,+027.741,+003.354,+002.673,+00.3638,-00.0050,+00.3663,+01.185,+00.922,-09.579,+00.033127,-00.010793,-00.296953*6F
"
1763590175.0711951,imu1_Frame,0.037693,-0.007083,-0.295052,0.705,0.771,-9.673,3.6370000000000006e-05,-1.1e-06,3.703e-05,"$VNYMR,+027.314,+003.356,+002.696,+00.3637,-00.0110,+00.3703,+00.705,+00.771,-09.673,+00.037693,-00.007083,-00.295052*66
"
1763590175.1003556,imu1_Frame,0.040098,-0.065063,-0.298405,1.199,0.592,-8.993,3.684e-05,-9.9e-07,3.7040000000000005e-05,"$VNYMR,+026.882,+003.355,+002.717,+00.3684,-00.0099,+00.3704,+01.199,+00.592,-08.993,+00.040098,-00.065063,-00.298405*66
"
1763590175.121208,imu1_Frame,0.032831,-0.046222,-0.302596,1.206,0.777,-9.461,3.684e-05,-7.5e-07,3.717e-05,"$VNYMR,+026.451,+003.367,+002.728,+00.3684,-00.0075,+00.3717,+01.206,+00.777,-09.461,+00.032831,-00.046222,-00.302596*65
"
1763590175.1506157,imu1_Frame,0.015728,-0.001379,-0.303401,1.052,0.535,-10.122,3.6740000000000004e-05,5.7e-07,3.7940000000000006e-05,"$VNYMR,+026.014,+003.377,+002.728,+00.3674,+00.0057,+00.3794,+01.052,+00.535,-10.122,+00.015728,-00.001379,-00.303401*6E
"
1763590175.1713357,imu1_Frame,0.002133,0.002955,-0.309073,0.881,0.433,-10.337,3.685e-05,2.1e-07,3.716e-05,"$VNYMR,+025.575,+003.379,+002.710,+00.3685,+00.0021,+00.3716,+00.881,+00.433,-10.337,+00.002133,+00.002955,-00.309073*69
"
1763590175.2012267,imu1_Frame,-0.002028,-0.001613,-0.311454,0.733,0.642,-10.238,3.7550000000000005e-05,3.1e-07,3.719e-05,"$VNYMR,+025.135,+003.373,+002.685,+00.3755,+00.0031,+00.3719,+00.733,+00.642,-10.238,-00.002028,-00.001613,-00.311454*6D
"
1763590175.221101,imu1_Frame,-0.005204,-0.007583,-0.306329,0.734,0.493,-10.03,3.615e-05,3.5000000000000004e-07,3.7130000000000005e-05,"$VNYMR,+024.692,+003.362,+002.662,+00.3615,+00.0035,+00.3713,+00.734,+00.493,-10.030,-00.005204,-00.007583,-00.306329*6B
"
1763590175.251816,imu1_Frame,0.000129,-0.034437,-0.304674,1.042,0.435,-9.926,3.6740000000000004e-05,9.400000000000001e-07,3.689e-05,"$VNYMR,+024.248,+003.350,+002.638,+00.3674,+00.0094,+00.3689,+01.042,+00.435,-09.926,+00.000129,-00.034437,-00.304674*6B
"
1763590175.2706463,imu1_Frame,0.006371,-0.00261,-0.309501,0.58,0.532,-10.458,3.7090000000000006e-05,9.3e-07,3.677e-05,"$VNYMR,+023.810,+003.338,+002.619,+00.3709,+00.0093,+00.3677,+00.580,+00.532,-10.458,+00.006371,-00.002610,-00.309501*6C
"
1763590175.300847,imu1_Frame,0.008362,0.002109,-0.304227,0.64,0.471,-10.132,3.779e-05,1.27e-06,3.732e-05,"$VNYMR,+023.368,+003.312,+002.611,+00.3779,+00.0127,+00.3732,+00.640,+00.471,-10.132,+00.008362,+00.002109,-00.304227*6A
"
1763590175.3208687,imu1_Frame,0.011315,-0.016277,-0.302741,0.791,0.521,-9.349,3.767e-05,1.27e-06,3.6790000000000005e-05,"$VNYMR,+022.929,+003.290,+002.605,+00.3767,+00.0127,+00.3679,+00.791,+00.521,-09.349,+00.011315,-00.016277,-00.302741*66
"
1763590175.3504078,imu1_Frame,0.015849,-0.001071,-0.297823,0.433,0.618,-10.161,3.884e-05,1.72e-06,3.605e-05,"$VNYMR,+022.497,+003.278,+002.603,+00.3884,+00.0172,+00.3605,+00.433,+00.618,-10.161,+00.015849,-00.001071,-00.297823*67
"
1763590175.3707883,imu1_Frame,0.023578,-0.030798,-0.293772,0.363,0.597,-9.462,3.837e-05,1.37e-06,3.669e-05,"$VNYMR,+022.066,+003.268,+002.609,+00.3837,+00.0137,+00.3669,+00.363,+00.597,-09.462,+00.023578,-00.030798,-00.293772*6A
"
1763590175.4012213,imu1_Frame,0.027053,-0.045383,-0.305876,1.221,0.512,-8.97,3.838e-05,1.85e-06,3.668e-05,"$VNYMR,+021.634,+003.276,+002.611,+00.3838,+00.0185,+00.3668,+01.221,+00.512,-08.970,+00.027053,-00.045383,-00.305876*6C
"
1763590175.4207685,imu1_Frame,0.009771,-0.004217,-0.298955,1.158,0.657,-9.277,3.919e-05,1.35e-06,3.6330000000000006e-05,"$VNYMR,+021.205,+003.285,+002.596,+00.3919,+00.0135,+00.3633,+01.158,+00.657,-09.277,+00.009771,-00.004217,-00.298955*68
"
1763590175.4511666,imu1_Frame,-0.001769,-0.009021,-0.300904,1.004,0.733,-9.026,3.942e-05,1.1e-06,3.595e-05,"$VNYMR,+020.769,+003.281,+002.570,+00.3942,+00.0110,+00.3595,+01.004,+00.733,-09.026,-00.001769,-00.009021,-00.300904*68
"
1763590175.4704587,imu1_Frame,-0.003354,0.001046,-0.309074,0.963,0.589,-9.278,3.966e-05,1.5800000000000003e-06,3.661e-05,"$VNYMR,+020.327,+003.298,+002.533,+00.3966,+00.0158,+00.3661,+00.963,+00.589,-09.278,-00.003354,+00.001046,-00.309074*68
"
1763590175.501031,imu1_Frame,0.004242,-0.027085,-0.311673,0.73,0.803,-9.389,3.977e-05,1.8200000000000002e-06,3.609e-05,"$VNYMR,+019.886,+003.302,+002.499,+00.3977,+00.0182,+00.3609,+00.730,+00.803,-09.389,+00.004242,-00.027085,-00.311673*62
"
1763590175.5207176,imu1_Frame,0.012733,-0.024529,-0.316169,0.935,0.778,-8.779,3.978e-05,2.1800000000000003e-06,3.608e-05,"$VNYMR,+019.440,+003.307,+002.479,+00.3978,+00.0218,+00.3608,+00.935,+00.778,-08.779,+00.012733,-00.024529,-00.316169*6C
"
1763590175.5507684,imu1_Frame,0.018426,0.011664,-0.319317,0.854,0.516,-9.838,3.9070000000000004e-05,1.5900000000000002e-06,3.6320000000000005e-05,"$VNYMR,+018.996,+003.326,+002.468,+00.3907,+00.0159,+00.3632,+00.854,+00.516,-09.838,+00.018426,+00.011664,-00.319317*6B
"
1763590175.5709078,imu1_Frame,0.018275,0.025978,-0.303608,0.851,0.857,-10.145,3.954e-05,1.5800000000000003e-06,3.634e-05,"$VNYMR,+018.554,+003.330,+002.462,+00.3954,+00.0158,+00.3634,+00.851,+00.857,-10.145,+00.018275,+00.025978,-00.303608*66
"
1763590175.601309,imu1_Frame,0.014601,0.035443,-0.30537,0.601,0.691,-10.145,4.0010000000000005e-05,1.69e-06,3.5310000000000006e-05,"$VNYMR,+018.110,+003.325,+002.464,+00.4001,+00.0169,+00.3531,+00.601,+00.691,-10.145,+00.014601,+00.035443,-00.305370*66
"
1763590175.6209986,imu1_Frame,0.013743,0.032032,-0.296317,0.15,0.8,-10.673,4.012e-05,1.92e-06,3.689e-05,"$VNYMR,+017.675,+003.327,+002.466,+00.4012,+00.0192,+00.3689,+00.150,+00.800,-10.673,+00.013743,+00.032032,-00.296317*63
"
1763590175.6507032,imu1_Frame,0.017678,-0.01391,-0.301724,0.482,0.652,-9.7,3.9550000000000006e-05,2.54e-06,3.646e-05,"$VNYMR,+017.238,+003.307,+002.471,+00.3955,+00.0254,+00.3646,+00.482,+00.652,-09.700,+00.017678,-00.013910,-00.301724*69
"
1763590175.6709328,imu1_Frame,0.015284,-0.003524,-0.306099,0.482,0.661,-9.681,4.106e-05,2.74e-06,3.6790000000000005e-05,"$VNYMR,+016.804,+003.297,+002.467,+00.4106,+00.0274,+00.3679,+00.482,+00.661,-09.681,+00.015284,-00.003524,-00.306099*64
"
1763590175.7008104,imu1_Frame,0.004427,-0.023523,-0.296805,0.766,0.758,-9.749,3.979e-05,3.13e-06,3.699e-05,"$VNYMR,+016.369,+003.275,+002.452,+00.3979,+00.0313,+00.3699,+00.766,+00.758,-09.749,+00.004427,-00.023523,-00.296805*6F
"
1763590175.720779,imu1_Frame,0.008158,-0.046003,-0.301694,0.967,0.77,-9.375,4.049e-05,3.96e-06,3.6880000000000006e-05,"$VNYMR,+015.929,+003.248,+002.429,+00.4049,+00.0396,+00.3688,+00.967,+00.770,-09.375,+00.008158,-00.046003,-00.301694*62
"
1763590175.7509046,imu1_Frame,0.00816,-0.055824,-0.308944,1.036,0.823,-9.445,4.014e-05,3.97e-06,3.6740000000000004e-05,"$VNYMR,+015.485,+003.223,+002.401,+00.4014,+00.0397,+00.3674,+01.036,+00.823,-09.445,+00.008160,-00.055824,-00.308944*6A
"
1763590175.7708023,imu1_Frame,0.008667,-0.031072,-0.315601,0.801,0.78,-9.95,3.991e-05,4.45e-06,3.646e-05,"$VNYMR,+015.033,+003.210,+002.374,+00.3991,+00.0445,+00.3646,+00.801,+00.780,-09.950,+00.008667,-00.031072,-00.315601*65
"
1763590175.8013012,imu1_Frame,0.008531,-0.018703,-0.321608,1.08,1.002,-9.924,4.015000000000001e-05,4.81e-06,3.6070000000000005e-05,"$VNYMR,+014.576,+003.196,+002.349,+00.4015,+00.0481,+00.3607,+01.080,+01.002,-09.924,+00.008531,-00.018703,-00.321608*67
"
1763590175.8208551,imu1_Frame,0.019296,-0.039874,-0.325567,0.645,0.649,-9.892,4.084e-05,4.31e-06,3.61e-05,"$VNYMR,+014.116,+003.179,+002.336,+00.4084,+00.0431,+00.3610,+00.645,+00.649,-09.892,+00.019296,-00.039874,-00.325567*6B
"
1763590175.8506389,imu1_Frame,0.020924,-0.065791,-0.320233,1.164,0.925,-9.714,4.097e-05,4.9100000000000004e-06,3.584e-05,"$VNYMR,+013.659,+003.165,+002.328,+00.4097,+00.0491,+00.3584,+01.164,+00.925,-09.714,+00.020924,-00.065791,-00.320233*63
"
1763590175.8707879,imu1_Frame,0.026148,-0.040681,-0.324221,1.002,0.682,-9.677,4.038e-05,5.04e-06,3.555e-05,"$VNYMR,+013.196,+003.150,+002.330,+00.4038,+00.0504,+00.3555,+01.002,+00.682,-09.677,+00.026148,-00.040681,-00.324221*6F
"
1763590175.9014318,imu1_Frame,0.029455,-0.079601,-0.321628,1.124,0.569,-9.788,4.12e-05,4.9000000000000005e-06,3.611e-05,"$VNYMR,+012.742,+003.128,+002.331,+00.4120,+00.0490,+00.3611,+01.124,+00.569,-09.788,+00.029455,-00.079601,-00.321628*66
"
1763590175.920223,imu1_Frame,0.007134,-0.010668,-0.314263,1.065,0.536,-9.725,4.144e-05,5.74e-06,3.5060000000000007e-05,"$VNYMR,+012.287,+003.109,+002.324,+00.4144,+00.0574,+00.3506,+01.065,+00.536,-09.725,+00.007134,-00.010668,-00.314263*6B
"
1763590175.9508977,imu1_Frame,-0.003392,0.01064,-0.314747,0.914,0.435,-10.032,4.155e-05,5.25e-06,3.5340000000000004e-05,"$VNYMR,+011.835,+003.075,+002.304,+00.4155,+00.0525,+00.3534,+00.914,+00.435,-10.032,-00.003392,+00.010640,-00.314747*60
"
1763590175.9709322,imu1_Frame,-0.015282,-0.028187,-0.309375,0.36,0.441,-9.708,4.121000000000001e-05,6.1e-06,3.5310000000000006e-05,"$VNYMR,+011.389,+003.033,+002.270,+00.4121,+00.0610,+00.3531,+00.360,+00.441,-09.708,-00.015282,-00.028187,-00.309375*6C
"
1763590176.0007615,imu1_Frame,-0.028706,-0.021335,-0.310573,0.323,0.39,-9.703,4.1660000000000004e-05,4.89e-06,3.548e-05,"$VNYMR,+010.941,+003.015,+002.223,+00.4166,+00.0489,+00.3548,+00.323,+00.390,-09.703,-00.028706,-00.021335,-00.310573*64
"
1763590176.0209696,imu1_Frame,-0.020495,-0.01565,-0.313439,0.164,0.453,-9.572,4.097e-05,5.2699999999999995e-06,3.597e-05,"$VNYMR,+010.499,+003.028,+002.172,+00.4097,+00.0527,+00.3597,+00.164,+00.453,-09.572,-00.020495,-00.015650,-00.313439*6C
"
1763590176.0506444,imu1_Frame,-0.007839,-0.0398,-0.311572,0.237,0.473,-9.421,4.155e-05,5.49e-06,3.533e-05,"$VNYMR,+010.054,+003.039,+002.130,+00.4155,+00.0549,+00.3533,+00.237,+00.473,-09.421,-00.007839,-00.039800,-00.311572*60
"
1763590176.0702727,imu1_Frame,0.000233,-0.011569,-0.307483,0.44,0.749,-9.507,4.121000000000001e-05,6.1e-06,3.518e-05,"$VNYMR,+009.609,+003.068,+002.099,+00.4121,+00.0610,+00.3518,+00.440,+00.749,-09.507,+00.000233,-00.011569,-00.307483*6D
"
1763590176.1009345,imu1_Frame,0.018844,-0.02217,-0.318234,1.024,0.931,-9.327,4.109e-05,5.74e-06,3.557e-05,"$VNYMR,+009.160,+003.104,+002.085,+00.4109,+00.0574,+00.3557,+01.024,+00.931,-09.327,+00.018844,-00.022170,-00.318234*6A
"
1763590176.1207447,imu1_Frame,0.018918,0.020419,-0.313097,0.641,0.924,-9.646,4.109e-05,5.8700000000000005e-06,3.5310000000000006e-05,"$VNYMR,+008.709,+003.140,+002.082,+00.4109,+00.0587,+00.3531,+00.641,+00.924,-09.646,+00.018918,+00.020419,-00.313097*6D
"
1763590176.1514344,imu1_Frame,0.010336,0.035026,-0.313771,0.427,0.853,-10.117,4.155e-05,5.49e-06,3.56e-05,"$VNYMR,+008.254,+003.173,+002.073,+00.4155,+00.0549,+00.3560,+00.427,+00.853,-10.117,+00.010336,+00.035026,-00.313771*64
"
1763590176.1708758,imu1_Frame,0.000589,0.014224,-0.322249,0.587,0.613,-9.659,4.109e-05,5.63e-06,3.4660000000000004e-05,"$VNYMR,+007.797,+003.196,+002.052,+00.4109,+00.0563,+00.3466,+00.587,+00.613,-09.659,+00.000589,+00.014224,-00.322249*67
"
1763590176.2010472,imu1_Frame,0.009275,-0.097858,-0.324403,1.19,0.63,-8.827,4.0400000000000006e-05,6.360000000000001e-06,3.62e-05,"$VNYMR,+007.344,+003.217,+002.018,+00.4040,+00.0636,+00.3620,+01.190,+00.630,-08.827,+00.009275,-00.097858,-00.324403*6D
"
1763590176.2208164,imu1_Frame,0.004234,-0.080108,-0.319728,1.338,0.593,-9.249,4.144e-05,6.1e-06,3.5720000000000004e-05,"$VNYMR,+006.889,+003.244,+001.974,+00.4144,+00.0610,+00.3572,+01.338,+00.593,-09.249,+00.004234,-00.080108,-00.319728*6A
"
1763590176.250817,imu1_Frame,0.007363,-0.027424,-0.322276,0.955,0.793,-10.374,4.0980000000000004e-05,6.950000000000001e-06,3.608e-05,"$VNYMR,+006.437,+003.264,+001.935,+00.4098,+00.0695,+00.3608,+00.955,+00.793,-10.374,+00.007363,-00.027424,-00.322276*62
"
1763590176.27123,imu1_Frame,0.009134,-0.007931,-0.320467,1.468,0.944,-9.67,4.099e-05,7.79e-06,3.5680000000000004e-05,"$VNYMR,+005.983,+003.274,+001.910,+00.4099,+00.0779,+00.3568,+01.468,+00.944,-09.670,+00.009134,-00.007931,-00.320467*6C
"
1763590176.3004246,imu1_Frame,0.011053,0.018935,-0.311606,1.258,0.889,-9.288,4.123e-05,8.380000000000001e-06,3.542e-05,"$VNYMR,+005.530,+003.282,+001.901,+00.4123,+00.0838,+00.3542,+01.258,+00.889,-09.288,+00.011053,+00.018935,-00.311606*67
"
1763590176.320516,imu1_Frame,0.024937,0.046395,-0.315105,0.996,1.031,-9.577,4.088e-05,8.390000000000001e-06,3.541e-05,"$VNYMR,+005.080,+003.294,+001.907,+00.4088,+00.0839,+00.3541,+00.996,+01.031,-09.577,+00.024937,+00.046395,-00.315105*69
"
1763590176.3506303,imu1_Frame,0.032787,0.031326,-0.315609,0.679,0.83,-10.019,4.007e-05,8.78e-06,3.537e-05,"$VNYMR,+004.631,+003.314,+001.925,+00.4007,+00.0878,+00.3537,+00.679,+00.830,-10.019,+00.032787,+00.031326,-00.315609*6C
"
1763590176.3706343,imu1_Frame,0.027811,0.027497,-0.312174,0.798,0.707,-9.998,4.0770000000000004e-05,8.76e-06,3.553e-05,"$VNYMR,+004.185,+003.338,+001.942,+00.4077,+00.0876,+00.3553,+00.798,+00.707,-09.998,+00.027811,+00.027497,-00.312174*69
"
1763590176.4007573,imu1_Frame,0.026253,0.004047,-0.312887,0.899,0.627,-9.873,4.123e-05,8.86e-06,3.6070000000000005e-05,"$VNYMR,+003.739,+003.367,+001.955,+00.4123,+00.0886,+00.3607,+00.899,+00.627,-09.873,+00.026253,+00.004047,-00.312887*67
"
1763590176.4208906,imu1_Frame,0.018064,-0.012617,-0.307822,1.259,0.72,-9.42,4.135e-05,9.34e-06,3.5680000000000004e-05,"$VNYMR,+003.295,+003.397,+001.956,+00.4135,+00.0934,+00.3568,+01.259,+00.720,-09.420,+00.018064,-00.012617,-00.307822*64
"
1763590176.450719,imu1_Frame,0.010998,-0.00663,-0.309382,1.053,0.483,-9.784,4.042e-05,9.01e-06,3.591e-05,"$VNYMR,+002.848,+003.421,+001.945,+00.4042,+00.0901,+00.3591,+01.053,+00.483,-09.784,+00.010998,-00.006630,-00.309382*64
"
1763590176.4707897,imu1_Frame,0.015207,0.003551,-0.315449,0.582,0.637,-10.058,4.124e-05,9.23e-06,3.502e-05,"$VNYMR,+002.400,+003.450,+001.932,+00.4124,+00.0923,+00.3502,+00.582,+00.637,-10.058,+00.015207,+00.003551,-00.315449*60
"
1763590176.5016243,imu1_Frame,0.036497,-0.044678,-0.310623,1.472,1.238,-9.197,4.041e-05,8.53e-06,3.565e-05,"$VNYMR,+001.957,+003.474,+001.934,+00.4041,+00.0853,+00.3565,+01.472,+01.238,-09.197,+00.036497,-00.044678,-00.310623*6E
"
1763590176.521407,imu1_Frame,0.044474,-0.020735,-0.32106,1.156,0.612,-9.64,4.0770000000000004e-05,9e-06,3.539e-05,"$VNYMR,+001.510,+003.487,+001.952,+00.4077,+00.0900,+00.3539,+01.156,+00.612,-09.640,+00.044474,-00.020735,-00.321060*64
"
1763590176.5519772,imu1_Frame,0.036042,-0.031479,-0.30574,1.164,0.687,-9.75,4.053e-05,8.76e-06,3.565e-05,"$VNYMR,+001.069,+003.488,+001.969,+00.4053,+00.0876,+00.3565,+01.164,+00.687,-09.750,+00.036042,-00.031479,-00.305740*66
"
1763590176.5712514,imu1_Frame,0.026866,-0.026577,-0.310124,1.262,1.064,-9.543,4.1e-05,8.75e-06,3.514e-05,"$VNYMR,+000.626,+003.485,+001.979,+00.4100,+00.0875,+00.3514,+01.262,+01.064,-09.543,+00.026866,-00.026577,-00.310124*6D
"
1763590176.6008425,imu1_Frame,0.023041,-0.027899,-0.310664,0.617,1.011,-9.712,4.042e-05,9.01e-06,3.604e-05,"$VNYMR,+000.182,+003.472,+001.984,+00.4042,+00.0901,+00.3604,+00.617,+01.011,-09.712,+00.023041,-00.027899,-00.310664*6D
"
1763590176.6209493,imu1_Frame,0.014885,0.00373,-0.300286,0.189,0.906,-10.209,4.147e-05,9.100000000000001e-06,3.555e-05,"$VNYMR,-000.262,+003.469,+001.985,+00.4147,+00.0910,+00.3555,+00.189,+00.906,-10.209,+00.014885,+00.003730,-00.300286*66
"
1763590176.651151,imu1_Frame,0.019419,0.022494,-0.303704,0.494,1.293,-10.293,4.113e-05,1.055e-05,3.579e-05,"$VNYMR,-000.703,+003.474,+001.990,+00.4113,+00.1055,+00.3579,+00.494,+01.293,-10.293,+00.019419,+00.022494,-00.303704*60
"
1763590176.6712792,imu1_Frame,0.013733,0.025738,-0.301181,0.192,0.919,-10.043,4.089e-05,9.35e-06,3.579e-05,"$VNYMR,-001.150,+003.473,+001.996,+00.4089,+00.0935,+00.3579,+00.192,+00.919,-10.043,+00.013733,+00.025738,-00.301181*62
"
1763590176.7008996,imu1_Frame,0.012202,-0.011324,-0.299526,0.372,1.1,-9.391,4.124e-05,9.820000000000001e-06,3.593e-05,"$VNYMR,-001.596,+003.486,+001.999,+00.4124,+00.0982,+00.3593,+00.372,+01.100,-09.391,+00.012202,-00.011324,-00.299526*69
"
1763590176.720638,imu1_Frame,0.017559,0.01701,-0.320355,0.299,0.999,-9.694,4.1120000000000006e-05,9.23e-06,3.554e-05,"$VNYMR,-002.046,+003.513,+002.001,+00.4112,+00.0923,+00.3554,+00.299,+00.999,-09.694,+00.017559,+00.017010,-00.320355*65
"
1763590176.7509792,imu1_Frame,0.02,0.019756,-0.318116,0.163,0.79,-9.596,4.054e-05,9.84e-06,3.616e-05,"$VNYMR,-002.496,+003.520,+002.003,+00.4054,+00.0984,+00.3616,+00.163,+00.790,-09.596,+00.020000,+00.019756,-00.318116*6D
"
1763590176.7704608,imu1_Frame,0.029221,-0.027787,-0.313681,0.785,0.974,-8.842,4.09e-05,1.0440000000000002e-05,3.5520000000000006e-05,"$VNYMR,-002.945,+003.533,+002.003,+00.4090,+00.1044,+00.3552,+00.785,+00.974,-08.842,+00.029221,-00.027787,-00.313681*61
"
1763590176.8011236,imu1_Frame,0.03093,0.000644,-0.31158,0.558,0.957,-9.321,4.078e-05,1.02e-05,3.6700000000000004e-05,"$VNYMR,-003.394,+003.555,+002.005,+00.4078,+00.1020,+00.3670,+00.558,+00.957,-09.321,+00.030930,+00.000644,-00.311580*65
"
1763590176.8207242,imu1_Frame,0.032733,0.007101,-0.308972,0.09,0.771,-9.848,4.055e-05,1.093e-05,3.5890000000000004e-05,"$VNYMR,-003.842,+003.557,+002.009,+00.4055,+00.1093,+00.3589,+00.090,+00.771,-09.848,+00.032733,+00.007101,-00.308972*61
"
1763590176.8504968,imu1_Frame,0.027621,-0.032786,-0.308949,0.631,0.383,-9.168,4.125e-05,1.1500000000000002e-05,3.6830000000000005e-05,"$VNYMR,-004.292,+003.565,+002.009,+00.4125,+00.1150,+00.3683,+00.631,+00.383,-09.168,+00.027621,-00.032786,-00.308949*69
"
1763590176.8708477,imu1_Frame,0.026755,-0.010635,-0.318748,0.547,0.511,-9.477,4.125e-05,1.114e-05,3.6309999999999996e-05,"$VNYMR,-004.741,+003.589,+002.004,+00.4125,+00.1114,+00.3631,+00.547,+00.511,-09.477,+00.026755,-00.010635,-00.318748*64
"
1763590176.9011166,imu1_Frame,0.02193,-0.007567,-0.314786,1.129,0.764,-8.956,4.1020000000000004e-05,1.175e-05,3.6950000000000004e-05,"$VNYMR,-005.194,+003.604,+002.001,+00.4102,+00.1175,+00.3695,+01.129,+00.764,-08.956,+00.021930,-00.007567,-00.314786*60
"
1763590176.920804,imu1_Frame,0.019876,0.006984,-0.316485,1.64,0.933,-8.754,4.044e-05,1.1890000000000001e-05,3.706e-05,"$VNYMR,-005.650,+003.635,+001.996,+00.4044,+00.1189,+00.3706,+01.640,+00.933,-08.754,+00.019876,+00.006984,-00.316485*66
"
1763590176.9513996,imu1_Frame,0.018778,0.045489,-0.317607,0.69,0.772,-9.81,4.126e-05,1.2590000000000001e-05,3.669e-05,"$VNYMR,-006.103,+003.683,+001.992,+00.4126,+00.1259,+00.3669,+00.690,+00.772,-09.810,+00.018778,+00.045489,-00.317607*69
"
1763590176.970926,imu1_Frame,0.025256,0.032366,-0.319473,0.8,0.839,-9.784,4.0560000000000005e-05,1.1880000000000001e-05,3.732e-05,"$VNYMR,-006.557,+003.723,+001.997,+00.4056,+00.1188,+00.3732,+00.800,+00.839,-09.784,+00.025256,+00.032366,-00.319473*6F
"
1763590177.0009718,imu1_Frame,0.026538,0.031059,-0.321486,1.129,0.662,-9.886,4.0910000000000006e-05,1.2590000000000001e-05,3.72e-05,"$VNYMR,-007.010,+003.769,+002.006,+00.4091,+00.1259,+00.3720,+01.129,+00.662,-09.886,+00.026538,+00.031059,-00.321486*6C
"
1763590177.0201716,imu1_Frame,0.01992,0.041939,-0.315921,1.083,0.507,-10.223,4.033e-05,1.1890000000000001e-05,3.692e-05,"$VNYMR,-007.460,+003.811,+002.009,+00.4033,+00.1189,+00.3692,+01.083,+00.507,-10.223,+00.019920,+00.041939,-00.315921*64
"
1763590177.0508804,imu1_Frame,-0.000398,0.046337,-0.315056,0.899,0.395,-10.376,4.08e-05,1.236e-05,3.68e-05,"$VNYMR,-007.912,+003.841,+001.994,+00.4080,+00.1236,+00.3680,+00.899,+00.395,-10.376,-00.000398,+00.046337,-00.315056*68
"
1763590177.0709202,imu1_Frame,-0.009009,0.012844,-0.314463,0.982,0.49,-10.816,4.044e-05,1.201e-05,3.732e-05,"$VNYMR,-008.363,+003.862,+001.958,+00.4044,+00.1201,+00.3732,+00.982,+00.490,-10.816,-00.009009,+00.012844,-00.314463*65
"
1763590177.1008694,imu1_Frame,-0.012834,0.000886,-0.307828,1.102,0.736,-10.463,4.103e-05,1.2230000000000001e-05,3.6950000000000004e-05,"$VNYMR,-008.811,+003.871,+001.915,+00.4103,+00.1223,+00.3695,+01.102,+00.736,-10.463,-00.012834,+00.000886,-00.307828*6E
"
1763590177.1206074,imu1_Frame,0.003298,-0.026475,-0.313123,1.178,0.898,-9.964,4.0910000000000006e-05,1.235e-05,3.707e-05,"$VNYMR,-009.262,+003.861,+001.885,+00.4091,+00.1235,+00.3707,+01.178,+00.898,-09.964,+00.003298,-00.026475,-00.313123*64
"
1763590177.1507475,imu1_Frame,0.012209,-0.046072,-0.309405,1.325,0.757,-9.78,4.092e-05,1.308e-05,3.68e-05,"$VNYMR,-009.715,+003.839,+001.868,+00.4092,+00.1308,+00.3680,+01.325,+00.757,-09.780,+00.012209,-00.046072,-00.309405*68
"
1763590177.1705797,imu1_Frame,0.015187,-0.070244,-0.304844,1.294,0.938,-9.834,4.126e-05,1.234e-05,3.696e-05,"$VNYMR,-010.167,+003.808,+001.854,+00.4126,+00.1234,+00.3696,+01.294,+00.938,-09.834,+00.015187,-00.070244,-00.304844*61
"
1763590177.2014618,imu1_Frame,0.015784,-0.058168,-0.320176,0.872,0.746,-9.661,4.138e-05,1.294e-05,3.643e-05,"$VNYMR,-010.622,+003.771,+001.841,+00.4138,+00.1294,+00.3643,+00.872,+00.746,-09.661,+00.015784,-00.058168,-00.320176*69
"
1763590177.2209022,imu1_Frame,0.012327,-0.01305,-0.31801,0.99,0.745,-9.949,4.126e-05,1.2460000000000001e-05,3.722e-05,"$VNYMR,-011.076,+003.744,+001.827,+00.4126,+00.1246,+00.3722,+00.990,+00.745,-09.949,+00.012327,-00.013050,-00.318010*61
"
1763590177.25076,imu1_Frame,0.019584,-0.038622,-0.316218,1.102,1.061,-9.364,4.115e-05,1.2950000000000001e-05,3.681e-05,"$VNYMR,-011.527,+003.705,+001.816,+00.4115,+00.1295,+00.3681,+01.102,+01.061,-09.364,+00.019584,-00.038622,-00.316218*6C
"
1763590177.2706602,imu1_Frame,0.015651,-0.018384,-0.310245,0.635,1.061,-9.42,4.138e-05,1.2820000000000001e-05,3.682e-05,"$VNYMR,-011.977,+003.671,+001.808,+00.4138,+00.1282,+00.3682,+00.635,+01.061,-09.420,+00.015651,-00.018384,-00.310245*65
"
1763590177.3010404,imu1_Frame,0.018983,-0.028279,-0.313658,0.449,0.695,-10.058,4.115e-05,1.2950000000000001e-05,3.655e-05,"$VNYMR,-012.430,+003.652,+001.799,+00.4115,+00.1295,+00.3655,+00.449,+00.695,-10.058,+00.018983,-00.028279,-00.313658*6D
"
