bag_t,ros_t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw
1761940428.7943218,1761940428.7940922,-0.014228377847863294,0.00045944047229498733,-0.0041186803287337785,-1.236,2.324,3.698,1.3700000000000001e-05,-1.6080000000000002e-05,1.742e-05,"$VNYMR,+035.812,+018.720,+011.173,-00.1608,+00.1370,-00.1742,+02.324,-01.236,-03.698,+00.026324,-00.815226,+00.235983*6E"
1761940428.8192225,1761940428.8190033,-0.017014080413678922,-0.007487479944348194,-0.006631954451605614,-0.1,2.18,4.821,1.3600000000000002e-05,-1.54e-05,1.6400000000000002e-05,"$VNYMR,+035.991,+017.316,+010.890,-00.1540,+00.1360,-00.1640,+02.180,-00.100,-04.821,-00.429001,-00.974835,+00.379983*6C"
1761940428.8442857,1761940428.8440332,-0.015178901611791924,-0.012721687464494147,-0.008616428717708206,-0.683,2.204,6.924,1.3300000000000001e-05,-1.462e-05,1.636e-05,"$VNYMR,+036.424,+015.875,+010.112,-00.1462,+00.1330,-00.1636,+02.204,-00.683,-06.924,-00.728899,-00.869687,+00.493685*68"
1761940428.8711135,1761940428.8693912,-0.009872978512681523,-0.0131981623502886,-0.009288118680338225,-0.644,2.689,8.839,1.271e-05,-1.3950000000000002e-05,1.611e-05,"$VNYMR,+036.995,+014.727,+009.142,-00.1395,+00.1271,-00.1611,+02.689,-00.644,-08.839,-00.756199,-00.565680,+00.532170*6D"
1761940428.9035807,1761940428.9032946,-0.00027440066499854847,-0.01133921216398944,-0.010592839562666585,-1.193,1.916,8.419,1.2410000000000001e-05,-1.3270000000000002e-05,1.563e-05,"$VNYMR,+037.801,+014.285,+008.384,-00.1327,+00.1241,-00.1563,+01.916,-01.193,-08.419,-00.649689,-00.015722,+00.606925*6E"
1761940428.9191968,1761940428.9188871,0.0009279566567003451,-0.016791777826852403,-0.007358953898231331,-1.2,1.08,6.02,1.2120000000000001e-05,-1.2980000000000001e-05,1.573e-05,"$VNYMR,+038.539,+014.338,+007.418,-00.1298,+00.1212,-00.1573,+01.080,-01.200,-06.020,-00.962098,+00.053168,+00.421637*67"
1761940428.9445302,1761940428.94401,-0.007303958573500991,-0.02198800698247496,-0.010620921910331173,-0.591,1.493,6.491,1.153e-05,-1.231e-05,1.4810000000000002e-05,"$VNYMR,+039.163,+013.915,+005.994,-00.1231,+00.1153,-00.1481,+01.493,-00.591,-06.491,-01.259820,-00.418486,+00.608534*63"
1761940428.9691434,1761940428.9689703,-0.008887775056515765,-0.005353448414642207,-0.006475171524898963,0.967,1.754,7.85,1.074e-05,-1.1540000000000001e-05,1.4210000000000001e-05,"$VNYMR,+039.593,+013.201,+005.172,-00.1154,+00.1074,-00.1421,+01.754,+00.967,-07.850,-00.306730,-00.509232,+00.371000*66"
1761940428.9941788,1761940428.99399,-0.01565518451136866,-0.00038749800052778106,-0.010374743219337373,1.519,0.916,8.252,1.0340000000000001e-05,-1.057e-05,1.45e-05,"$VNYMR,+040.207,+012.080,+005.089,-00.1057,+00.1034,-00.1450,+00.916,+01.519,-08.252,-00.022202,-00.896976,+00.594429*64"
1761940429.0192173,1761940429.0190217,-0.02651579248787621,-0.0002618342943841893,-0.013972093700500446,-1.815,0.11,9.966,9.940000000000001e-06,-9.410000000000001e-06,1.4330000000000002e-05,"$VNYMR,+041.225,+010.151,+005.235,-00.0941,+00.0994,-00.1433,+00.110,-01.815,-09.966,-00.015002,-01.519243,+00.800542*6F"
1761940429.0442832,1761940429.0440662,-0.0223406333045479,-0.01015706575502864,-0.006860871836297189,-2.314,0.511,12.536,9.630000000000001e-06,-7.670000000000001e-06,1.4920000000000001e-05,"$VNYMR,+041.833,+008.009,+004.933,-00.0767,+00.0963,-00.1492,+00.511,-02.314,-12.536,-00.581957,-01.280024,+00.393099*6A"
1761940429.069384,1761940429.069167,-0.016839617301649568,-0.015594761212664614,-0.0028373643116746615,-0.483,0.806,11.655,8.840000000000002e-06,-6.320000000000001e-06,1.43e-05,"$VNYMR,+042.016,+006.512,+003.761,-00.0632,+00.0884,-00.1430,+00.806,-00.483,-11.655,-00.893514,-00.964839,+00.162569*6A"
1761940429.0953438,1761940429.0942805,-0.019287738283544454,-0.010436196262300093,-0.00855686063033764,-0.36,0.171,11.65,9.12e-06,-5.050000000000001e-06,1.48e-05,"$VNYMR,+042.454,+004.963,+002.875,-00.0505,+00.0912,-00.1480,+00.171,-00.360,-11.650,-00.597950,-01.105106,+00.490272*64"
1761940429.1202376,1761940429.1192005,-0.021242297606267863,-0.012286768868189682,-0.004138699255254154,-0.837,-0.339,12.302,8.42e-06,-2.93e-06,1.4920000000000001e-05,"$VNYMR,+042.896,+003.293,+001.979,-00.0293,+00.0842,-00.1492,-00.339,-00.837,-12.302,-00.703980,-01.217094,+00.237130*62"
1761940429.144821,1761940429.1441762,-0.014697225644826529,-0.018725881890742438,0.00010156070917355004,-0.212,-0.344,14.042,7.520000000000001e-06,-1.0900000000000002e-06,1.4940000000000001e-05,"$VNYMR,+042.972,+001.813,+000.639,-00.0109,+00.0752,-00.1494,-00.344,-00.212,-14.042,-01.072914,-00.842089,-00.005819*60"
1761940429.1701005,1761940429.169301,-0.013149851636593397,-0.013786861906986287,-0.005019270222762853,1.93,-2.19,13.775,7.22e-06,2.6e-07,1.599e-05,"$VNYMR,+043.027,+000.764,-000.855,+00.0026,+00.0722,-00.1599,-02.190,+01.930,-13.775,-00.789929,-00.753431,+00.287583*60"
1761940429.1942954,1761940429.1940632,-0.015724596255720473,-0.004661669712321735,-0.0010806031530797692,0.66,-0.904,13.016,6.4199999999999995e-06,1.9e-06,1.646e-05,"$VNYMR,+043.134,-000.286,-001.821,+00.0190,+00.0642,-00.1646,-00.904,+00.660,-13.016,-00.267094,-00.900953,+00.061914*69"
1761940429.219306,1761940429.2190866,-0.01866263115865017,0.00344716489902896,-0.0006014753668222858,0.031,-1.185,16.511,7.180000000000001e-06,3.5600000000000002e-06,1.795e-05,"$VNYMR,+043.244,-001.862,-001.764,+00.0356,+00.0718,-00.1795,-01.185,+00.031,-16.511,+00.197508,-01.069290,+00.034462*6B"
1761940429.246356,1761940429.2461395,-0.012455175687714613,0.0008977973672258831,0.0015701505549716587,-0.427,-1.097,17.677,7.17e-06,4.81e-06,1.944e-05,"$VNYMR,+043.224,-003.105,-001.567,+00.0481,+00.0717,-00.1944,-01.097,-00.427,-17.677,+00.051440,-00.713629,-00.089963*64"
1761940429.2710924,1761940429.2694578,-0.003952996222841957,0.000604494786428236,0.0021147281881789292,-0.597,-1.059,16.69,6.7699999999999996e-06,5.29e-06,1.93e-05,"$VNYMR,+043.075,-003.662,-001.557,+00.0529,+00.0677,-00.1930,-01.059,-00.597,-16.690,+00.034635,-00.226490,-00.121165*6D"
1761940429.2955298,1761940429.294291,-0.0013448809084167506,0.0026075044491870084,0.0009876469171185513,-0.519,-0.83,16.079,7.75e-06,5.410000000000001e-06,1.9200000000000003e-05,"$VNYMR,+042.967,-003.893,-001.384,+00.0541,+00.0775,-00.1920,-00.830,-00.519,-16.079,+00.149399,-00.077056,-00.056588*65"
1761940429.3202858,1761940429.319969,0.0011873649434242623,0.0019311020975766062,0.0006791076119509937,-0.491,-0.461,14.76,7.17e-06,4.9100000000000004e-06,1.944e-05,"$VNYMR,+042.903,-003.834,-001.117,+00.0491,+00.0717,-00.1944,-00.461,-00.491,-14.760,+00.110644,+00.068031,-00.038910*69"
1761940429.3448231,1761940429.3441217,0.003492735445798532,-0.0014823255870113042,-0.0003925245487735247,-0.054,-0.205,14.281,7.180000000000001e-06,3.9399999999999995e-06,1.915e-05,"$VNYMR,+042.875,-003.632,-001.118,+00.0394,+00.0718,-00.1915,-00.205,-00.054,-14.281,-00.084931,+00.200119,+00.022490*6C"
1761940429.370413,1761940429.369517,0.003991009493950394,-0.0005518556561880871,-0.0009302953978980175,0.005,-0.333,13.588,7.870000000000001e-06,3.08e-06,1.797e-05,"$VNYMR,+042.939,-003.318,-001.236,+00.0308,+00.0787,-00.1797,-00.333,+00.005,-13.588,-00.031619,+00.228668,+00.053302*65"
1761940429.3943236,1761940429.3941157,0.002047445745514548,0.001651587617869714,-0.0019617675325341462,0.064,-0.468,13.986,6.900000000000001e-06,2.29e-06,1.7670000000000002e-05,"$VNYMR,+043.070,-003.098,-001.258,+00.0229,+00.0690,-00.1767,-00.468,+00.064,-13.986,+00.094629,+00.117310,+00.112401*6A"
1761940429.4192605,1761940429.4190965,0.0026794818275392546,0.004694708795061986,-0.0023186350046894267,-0.754,-0.866,13.958,7.89e-06,8.500000000000001e-07,1.6850000000000003e-05,"$VNYMR,+043.257,-002.876,-000.942,+00.0085,+00.0789,-00.1685,-00.866,-00.754,-13.958,+00.268987,+00.153523,+00.132848*69"
1761940429.4442925,1761940429.444108,0.005176716374585261,0.008980748745769502,0.0034726292528155576,-0.38,-1.031,13.489,7.0300000000000005e-06,-6.2e-07,1.591e-05,"$VNYMR,+043.140,-002.506,-000.375,-00.0062,+00.0703,-00.1591,-01.031,-00.380,-13.489,+00.514559,+00.296604,-00.198967*61"
1761940429.469334,1761940429.4691572,0.009971100923228645,0.006117780453968083,0.005086360679209515,-0.742,-1.3,13.771,7.330000000000001e-06,-1.7800000000000001e-06,1.63e-05,"$VNYMR,+042.864,-001.934,+000.129,-00.0178,+00.0733,-00.1630,-01.300,-00.742,-13.771,+00.350523,+00.571302,-00.291427*67"
1761940429.4943314,1761940429.4941292,0.010264036984883373,0.008592238454275564,0.008583319821797874,-0.096,-1.531,11.621,8.22e-06,-2.83e-06,1.525e-05,"$VNYMR,+042.258,-000.972,+000.757,-00.0283,+00.0822,-00.1525,-01.531,-00.096,-11.621,+00.492299,+00.588086,-00.491788*6B"
1761940429.5205562,1761940429.520207,0.008748375609158978,0.013531607503882116,0.008934008828401094,-0.183,-1.575,11.586,8.720000000000001e-06,-4.38e-06,1.51e-05,"$VNYMR,+041.577,-000.241,+001.724,-00.0438,+00.0872,-00.1510,-01.575,-00.183,-11.586,+00.775304,+00.501245,-00.511881*6E"
1761940429.5446994,1761940429.544165,0.013301433482129105,0.015573293662865082,0.01044944331132273,0.402,-1.114,13.211,9.220000000000002e-06,-5.64e-06,1.4940000000000001e-05,"$VNYMR,+040.763,+000.617,+002.933,-00.0564,+00.0922,-00.1494,-01.114,+00.402,-13.211,+00.892284,+00.762116,-00.598709*62"
1761940429.5694687,1761940429.5691013,0.023066637913499978,0.010213422436575538,0.01020658074590772,0.197,-0.702,10.323,9.53e-06,-6.990000000000001e-06,1.434e-05,"$VNYMR,+040.040,+002.354,+003.993,-00.0699,+00.0953,-00.1434,-00.702,+00.197,-10.323,+00.585186,+01.321621,-00.584794*6A"
1761940429.5942953,1761940429.59413,0.026431353458664725,0.013113129909131436,0.011405587035442784,-0.965,-0.71,11.069,1.042e-05,-8.24e-06,1.4069999999999999e-05,"$VNYMR,+039.342,+004.439,+004.786,-00.0824,+00.1042,-00.1407,-00.710,-00.965,-11.069,+00.751327,+01.514405,-00.653492*64"
1761940429.619292,1761940429.619111,0.028443403926948833,0.022638438834815693,0.0146264874502432,0.157,-0.086,9.167,1.092e-05,-9.790000000000001e-06,1.447e-05,"$VNYMR,+038.430,+006.839,+006.274,-00.0979,+00.1092,-00.1447,-00.086,+00.157,-09.167,+01.297087,+01.629687,-00.838036*69"
1761940429.6443105,1761940429.6441324,0.025814693727350093,0.010288000355513255,0.011207579431804027,1.305,0.774,7.106,1.151e-05,-1.1050000000000001e-05,1.553e-05,"$VNYMR,+037.635,+009.216,+007.567,-00.1105,+00.1151,-00.1553,+00.774,+01.305,-07.106,+00.589459,+01.479073,-00.642147*64"
1761940429.6692877,1761940429.669114,0.03190753342630718,0.005557547217370423,0.005022795787851882,0.738,1.209,8.11,1.1920000000000001e-05,-1.221e-05,1.5470000000000003e-05,"$VNYMR,+037.360,+011.629,+007.930,-00.1221,+00.1192,-00.1547,+01.209,+00.738,-08.110,+00.318424,+01.828167,-00.287785*61"
1761940429.6942677,1761940429.6941068,0.026763925947632248,0.01125931099083314,0.0017703747267604482,-0.729,1.536,5.354,1.2410000000000001e-05,-1.3370000000000002e-05,1.5640000000000003e-05,"$VNYMR,+037.497,+014.045,+008.681,-00.1337,+00.1241,-00.1564,+01.536,-00.729,-05.354,+00.645111,+01.533460,-00.101435*6B"
1761940429.7192986,1761940429.7191527,0.022779443985084313,0.011627016957643304,0.005362611393215177,-0.823,2.168,4.363,1.281e-05,-1.4240000000000001e-05,1.6780000000000002e-05,"$VNYMR,+037.481,+016.031,+009.689,-00.1424,+00.1281,-00.1678,+02.168,-00.823,-04.363,+00.666179,+01.305166,-00.307255*64"
