bag_t,ros_t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw
1761939436.8426476,1761939436.8420596,4.50294947014537e-06,-5.096361415823443e-06,-1.8814649336498873e-05,-0.02,-0.227,9.857,2.479e-05,4.43e-06,3.282e-05,"$VNYMR,-077.611,-001.303,+000.139,+00.0443,+00.2479,-00.3282,-00.227,-00.020,-09.857,-00.000292,+00.000258,+00.001078*6A"
1761939436.8676195,1761939436.8670557,-2.7052603405912107e-06,1.5289084247470327e-05,-1.1623892818282235e-05,-0.013,-0.219,9.907,2.4e-05,4.9100000000000004e-06,3.268e-05,"$VNYMR,-077.610,-001.303,+000.140,+00.0491,+00.2400,-00.3268,-00.219,-00.013,-09.907,+00.000876,-00.000155,+00.000666*6F"
1761939436.8926492,1761939436.892083,-1.377064779823526e-05,-2.340486526924396e-05,-1.855284994869972e-05,-0.026,-0.227,9.889,2.5080000000000004e-05,4.7300000000000005e-06,3.27e-05,"$VNYMR,-077.608,-001.303,+000.141,+00.0473,+00.2508,-00.3270,-00.227,-00.026,-09.889,-00.001341,-00.000789,+00.001063*6A"
1761939436.9180133,1761939436.9171674,-1.6755160819145566e-05,7.4176493209759e-06,-1.53588974175501e-05,-0.038,-0.238,9.93,2.498e-05,4.7300000000000005e-06,3.269000000000001e-05,"$VNYMR,-077.606,-001.303,+000.141,+00.0473,+00.2498,-00.3269,-00.238,-00.038,-09.930,+00.000425,-00.000960,+00.000880*69"
1761939436.9425662,1761939436.9420037,1.4835298641951803e-06,6.370451769779303e-06,2.2689280275926284e-06,-0.043,-0.251,9.895,2.44e-05,4.52e-06,3.281e-05,"$VNYMR,-077.606,-001.302,+000.142,+00.0452,+00.2440,-00.3281,-00.251,-00.043,-09.895,+00.000365,+00.000085,-00.000130*65"
1761939436.9676547,1761939436.9670713,-5.3232542185827045e-06,-7.452555906015787e-06,3.5779249665883756e-06,-0.047,-0.222,9.902,2.566e-05,4.64e-06,3.282e-05,"$VNYMR,-077.606,-001.303,+000.144,+00.0464,+00.2566,-00.3282,-00.222,-00.047,-09.902,-00.000427,-00.000305,-00.000205*61"
1761939436.9926007,1761939436.9920747,7.819075048934597e-06,4.642575810304917e-06,-4.852015320544236e-06,-0.031,-0.207,9.858,2.44e-05,4.72e-06,3.291e-05,"$VNYMR,-077.607,-001.302,+000.145,+00.0472,+00.2440,-00.3291,-00.207,-00.031,-09.858,+00.000266,+00.000448,+00.000278*69"
1761939437.017886,1761939437.0171866,1.5062191444711064e-05,-6.021385919380436e-06,-1.0890854532444616e-05,-0.012,-0.247,9.895,2.4590000000000003e-05,4.8200000000000004e-06,3.2460000000000004e-05,"$VNYMR,-077.606,-001.302,+000.143,+00.0482,+00.2459,-00.3246,-00.247,-00.012,-09.895,-00.000345,+00.000863,+00.000624*69"
1761939437.04231,1761939437.0420816,-2.0420352248333656e-06,-4.852015320544236e-06,-1.0192722831646885e-05,-0.03,-0.229,9.894,2.5960000000000002e-05,4.74e-06,3.293e-05,"$VNYMR,-077.605,-001.304,+000.142,+00.0474,+00.2596,-00.3293,-00.229,-00.030,-09.894,-00.000278,-00.000117,+00.000584*6D"
1761939437.0678976,1761939437.067242,3.1066860685499066e-06,-3.0543261909900765e-06,1.345648853287628e-05,-0.019,-0.221,9.898,2.4590000000000003e-05,4.8200000000000004e-06,3.357e-05,"$VNYMR,-077.605,-001.304,+000.142,+00.0482,+00.2459,-00.3357,-00.221,-00.019,-09.898,-00.000175,+00.000178,-00.000771*6F"
1761939437.0932083,1761939437.0923276,1.2461650859239513e-05,-9.250245035569947e-07,-1.2548917321839229e-05,-0.021,-0.228,9.841,2.4590000000000003e-05,4.53e-06,3.2590000000000005e-05,"$VNYMR,-077.604,-001.304,+000.143,+00.0453,+00.2459,-00.3259,-00.228,-00.021,-09.841,-00.000053,+00.000714,+00.000719*6B"
1761939437.1176295,1761939437.1170886,8.429940287132612e-06,2.6337018412594432e-05,1.9844393595175527e-05,-0.014,-0.241,9.876,2.43e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.604,-001.304,+000.143,+00.0472,+00.2430,-00.3280,-00.241,-00.014,-09.876,+00.001509,+00.000483,-00.001137*63"
1761939437.1441457,1761939437.1434941,-3.3859387488689995e-06,3.129375348825833e-05,2.3212879051524585e-06,-0.035,-0.214,9.875,2.449e-05,4.8200000000000004e-06,3.291e-05,"$VNYMR,-077.604,-001.305,+000.143,+00.0482,+00.2449,-00.3291,-00.214,-00.035,-09.875,+00.001793,-00.000194,-00.000133*62"
1761939437.168196,1761939437.167436,-1.6091935703387716e-05,-7.155849933176751e-07,1.3596114873035827e-05,-0.025,-0.232,9.884,2.4690000000000002e-05,4.6300000000000006e-06,3.281e-05,"$VNYMR,-077.606,-001.305,+000.142,+00.0463,+00.2469,-00.3281,-00.232,-00.025,-09.884,-00.000041,-00.000922,-00.000779*64"
1761939437.1928072,1761939437.1921756,7.853981633974483e-07,-9.128071987930345e-06,1.9024088846738194e-06,-0.039,-0.218,9.905,2.4390000000000002e-05,4.81e-06,3.324e-05,"$VNYMR,-077.605,-001.305,+000.143,+00.0481,+00.2439,-00.3324,-00.218,-00.039,-09.905,-00.000523,+00.000045,-00.000109*62"
1761939437.2179508,1761939437.2171626,1.090830782496456e-05,-6.457718232379019e-07,-4.60766922526503e-06,-0.048,-0.228,9.871,2.43e-05,4.81e-06,3.312e-05,"$VNYMR,-077.604,-001.306,+000.143,+00.0481,+00.2430,-00.3312,-00.228,-00.048,-09.871,-00.000037,+00.000625,+00.000264*65"
1761939437.2427044,1761939437.242154,-8.796459430051422e-06,2.2235494670407758e-05,5.619960191421742e-06,-0.006,-0.214,9.903,2.43e-05,4.9100000000000004e-06,3.312e-05,"$VNYMR,-077.604,-001.305,+000.144,+00.0491,+00.2430,-00.3312,-00.214,-00.006,-09.903,+00.001274,-00.000504,-00.000322*60"
1761939437.2676873,1761939437.2671437,-2.303834612632515e-06,-2.3212879051524582e-05,9.21533845053006e-06,-0.05,-0.247,9.874,2.488e-05,4.6300000000000006e-06,3.303e-05,"$VNYMR,-077.604,-001.305,+000.143,+00.0463,+00.2488,-00.3303,-00.247,-00.050,-09.874,-00.001330,-00.000132,-00.000528*67"
1761939437.2924216,1761939437.2920818,6.789330790257942e-06,-2.4364796357840842e-05,1.2269664641520135e-05,-0.053,-0.216,9.869,2.488e-05,4.7300000000000005e-06,3.291e-05,"$VNYMR,-077.605,-001.305,+000.143,+00.0473,+00.2488,-00.3291,-00.216,-00.053,-09.869,-00.001396,+00.000389,-00.000703*65"
1761939437.3172379,1761939437.316959,-8.360127117052839e-06,2.1118483949131386e-06,-5.5676003138619115e-06,-0.03,-0.255,9.894,2.43e-05,4.9100000000000004e-06,3.3339999999999996e-05,"$VNYMR,-077.605,-001.305,+000.143,+00.0491,+00.2430,-00.3334,-00.255,-00.030,-09.894,+00.000121,-00.000479,+00.000319*6A"
1761939437.342355,1761939437.3420703,-2.333505209916419e-05,3.2812189937493393e-06,-2.684316389567279e-05,-0.026,-0.239,9.899,2.4590000000000003e-05,4.62e-06,3.314e-05,"$VNYMR,-077.603,-001.306,+000.143,+00.0462,+00.2459,-00.3314,-00.239,-00.026,-09.899,+00.000188,-00.001337,+00.001538*65"
1761939437.3671958,1761939437.3669736,1.2426744274199626e-05,-7.435102613495844e-06,-1.1903145498601327e-05,-0.03,-0.236,9.895,2.43e-05,4.62e-06,3.324e-05,"$VNYMR,-077.602,-001.305,+000.143,+00.0462,+00.2430,-00.3324,-00.236,-00.030,-09.895,-00.000426,+00.000712,+00.000682*6F"
1761939437.3922613,1761939437.3920238,1.7976891295541595e-06,1.4748032179352085e-05,6.632251157578453e-07,-0.005,-0.212,9.926,2.4590000000000003e-05,4.72e-06,3.291e-05,"$VNYMR,-077.601,-001.305,+000.143,+00.0472,+00.2459,-00.3291,-00.212,-00.005,-09.926,+00.000845,+00.000103,-00.000038*6C"
1761939437.417225,1761939437.4170609,5.410520681182421e-06,-1.3212142437597073e-05,2.722713633111154e-06,-0.03,-0.243,9.891,2.4010000000000002e-05,4.81e-06,3.279e-05,"$VNYMR,-077.602,-001.305,+000.143,+00.0481,+00.2401,-00.3279,-00.243,-00.030,-09.891,-00.000757,+00.000310,-00.000156*64"
1761939437.4423354,1761939437.4421072,-1.5812683023068626e-05,1.3212142437597073e-05,7.67944870877505e-06,-0.024,-0.217,9.897,2.44e-05,4.52e-06,3.303e-05,"$VNYMR,-077.600,-001.305,+000.144,+00.0452,+00.2440,-00.3303,-00.217,-00.024,-09.897,+00.000757,-00.000906,-00.000440*6B"
1761939437.4673252,1761939437.4671307,4.5204027626653135e-06,-3.0194196059501902e-06,5.166174585903215e-06,-0.014,-0.223,9.871,2.4590000000000003e-05,4.53e-06,3.281e-05,"$VNYMR,-077.601,-001.305,+000.144,+00.0453,+00.2459,-00.3281,-00.223,-00.014,-09.871,-00.000173,+00.000259,-00.000296*68"
1761939437.4924216,1761939437.4921622,-1.4433872913993107e-05,-6.248278722139699e-06,1.4486232791552936e-06,0.0,-0.229,9.874,2.449e-05,4.81e-06,3.368e-05,"$VNYMR,-077.602,-001.304,+000.144,+00.0481,+00.2449,-00.3368,-00.229,+00.000,-09.874,-00.000358,-00.000827,-00.000083*66"
1761939437.5179083,1761939437.5171938,1.2950343049797925e-05,1.0646508437165409e-05,6.544984694978736e-06,-0.03,-0.233,9.905,2.4590000000000003e-05,4.53e-06,3.303e-05,"$VNYMR,-077.604,-001.304,+000.143,+00.0453,+00.2459,-00.3303,-00.233,-00.030,-09.905,+00.000610,+00.000742,-00.000375*62"
1761939437.5428765,1761939437.5421803,-1.9320794819577228e-05,1.3439035240356336e-05,1.096066770252439e-05,-0.01,-0.232,9.889,2.44e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.603,-001.303,+000.143,+00.0472,+00.2440,-00.3269,-00.232,-00.010,-09.889,+00.000770,-00.001107,-00.000628*68"
1761939437.5678458,1761939437.567214,1.6458454846306528e-05,2.059488517353309e-06,8.674286382411819e-06,-0.031,-0.224,9.864,2.4690000000000002e-05,4.53e-06,3.303e-05,"$VNYMR,-077.604,-001.303,+000.144,+00.0453,+00.2469,-00.3303,-00.224,-00.031,-09.864,+00.000118,+00.000943,-00.000497*6B"
1761939437.5929108,1761939437.5922189,-1.9128808601857852e-05,-2.303834612632515e-06,-2.303834612632515e-06,-0.032,-0.223,9.888,2.488e-05,4.53e-06,3.359e-05,"$VNYMR,-077.604,-001.303,+000.144,+00.0453,+00.2488,-00.3359,-00.223,-00.032,-09.888,-00.000132,-00.001096,+00.000132*69"
1761939437.6177382,1761939437.617218,1.1676252695842065e-05,-7.086036763096978e-06,-1.1746065865921838e-05,-0.041,-0.219,9.887,2.4590000000000003e-05,4.62e-06,3.2800000000000004e-05,"$VNYMR,-077.605,-001.303,+000.145,+00.0462,+00.2459,-00.3280,-00.219,-00.041,-09.887,-00.000406,+00.000669,+00.000673*61"
1761939437.6424205,1761939437.6421711,1.5027284859671177e-05,-1.4416419621473162e-05,2.9530970943744056e-05,-0.046,-0.227,9.909,2.44e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.606,-001.303,+000.145,+00.0472,+00.2440,-00.3280,-00.227,-00.046,-09.909,-00.000826,+00.000861,-00.001692*66"
1761939437.6672926,1761939437.6671157,4.5204027626653135e-06,-1.4817845349431859e-05,-7.470009198535731e-06,-0.016,-0.212,9.877,2.449e-05,4.62e-06,3.38e-05,"$VNYMR,-077.605,-001.303,+000.146,+00.0462,+00.2449,-00.3380,-00.212,-00.016,-09.877,-00.000849,+00.000259,+00.000428*68"
1761939437.6924546,1761939437.6921742,-1.2077678423800761e-05,5.201081170943102e-06,1.7697638615222502e-05,-0.01,-0.199,9.911,2.4590000000000003e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.604,-001.303,+000.144,+00.0482,+00.2459,-00.3302,-00.199,-00.010,-09.911,+00.000298,-00.000692,-00.001014*60"
1761939437.7172887,1761939437.7171054,-1.4119713648634126e-05,-1.610938899590766e-05,-1.9931660057775245e-05,-0.037,-0.201,9.855,2.479e-05,4.8200000000000004e-06,3.2800000000000004e-05,"$VNYMR,-077.604,-001.303,+000.144,+00.0482,+00.2479,-00.3280,-00.201,-00.037,-09.855,-00.000923,-00.000809,+00.001142*6A"
1761939437.742241,1761939437.7420673,-4.886921905584122e-06,-1.6475908138826472e-05,-1.1955505376161157e-05,-0.01,-0.212,9.904,2.4590000000000003e-05,4.72e-06,3.313e-05,"$VNYMR,-077.602,-001.303,+000.143,+00.0472,+00.2459,-00.3313,-00.212,-00.010,-09.904,-00.000944,-00.000280,+00.000685*68"
1761939437.767267,1761939437.7670965,-1.6667894356545848e-05,-5.4279739737023655e-06,-1.0297442586766545e-05,-0.033,-0.239,9.873,2.566e-05,4.64e-06,3.282e-05,"$VNYMR,-077.600,-001.304,+000.142,+00.0464,+00.2566,-00.3282,-00.239,-00.033,-09.873,-00.000311,-00.000955,+00.000590*68"
1761939437.7923186,1761939437.7921062,9.424777960769379e-06,-1.4852751934471744e-05,1.546361717266976e-05,-0.005,-0.211,9.889,2.4590000000000003e-05,4.52e-06,3.347e-05,"$VNYMR,-077.600,-001.303,+000.142,+00.0452,+00.2459,-00.3347,-00.211,-00.005,-09.889,-00.000851,+00.000540,-00.000886*68"
1761939437.8173034,1761939437.8171127,-2.5586526834236872e-05,-9.337511498169663e-06,8.848819307611251e-06,-0.023,-0.21,9.891,2.4590000000000003e-05,4.53e-06,3.292e-05,"$VNYMR,-077.600,-001.303,+000.142,+00.0453,+00.2459,-00.3292,-00.210,-00.023,-09.891,-00.000535,-00.001466,-00.000507*65"
1761939437.8423564,1761939437.8421493,2.0158552860534506e-05,1.673770752662562e-05,-4.014257279586958e-06,-0.01,-0.214,9.885,2.537e-05,4.540000000000001e-06,3.293e-05,"$VNYMR,-077.601,-001.302,+000.142,+00.0454,+00.2537,-00.3293,-00.214,-00.010,-09.885,+00.000959,+00.001155,+00.000230*6D"
1761939437.868087,1761939437.8672278,-1.937315469713706e-05,-1.043706892692609e-05,8.621926504851988e-06,-0.006,-0.238,9.921,2.449e-05,4.62e-06,3.347e-05,"$VNYMR,-077.601,-001.303,+000.142,+00.0462,+00.2449,-00.3347,-00.238,-00.006,-09.921,-00.000598,-00.001110,-00.000494*61"
1761939437.8936822,1761939437.892525,2.5202554398798117e-05,1.58824961931484e-05,5.637413483941684e-06,-0.035,-0.245,9.901,2.4290000000000003e-05,5.11e-06,3.2890000000000005e-05,"$VNYMR,-077.600,-001.304,+000.143,+00.0511,+00.2429,-00.3289,-00.245,-00.035,-09.901,+00.000910,+00.001444,-00.000323*6D"
1761939437.9178889,1761939437.9172893,-1.1257373675363424e-05,-6.8416906678177716e-06,9.913470151327793e-06,-0.034,-0.24,9.89,2.449e-05,4.8200000000000004e-06,3.2800000000000004e-05,"$VNYMR,-077.600,-001.304,+000.142,+00.0482,+00.2449,-00.3280,-00.240,-00.034,-09.890,-00.000392,-00.000645,-00.000568*6E"
1761939437.9436338,1761939437.9423232,-1.3439035240356339e-06,7.906341511534313e-06,-2.809980095710871e-06,-0.013,-0.235,9.855,2.44e-05,4.23e-06,3.282e-05,"$VNYMR,-077.600,-001.305,+000.142,+00.0423,+00.2440,-00.3282,-00.235,-00.013,-09.855,+00.000453,-00.000077,+00.000161*61"
1761939437.9678807,1761939437.9672432,-1.5707963267948966e-07,-3.473205211468716e-06,-3.473205211468716e-06,-0.031,-0.226,9.91,2.44e-05,4.72e-06,3.2579999999999996e-05,"$VNYMR,-077.600,-001.304,+000.141,+00.0472,+00.2440,-00.3258,-00.226,-00.031,-09.910,-00.000199,-00.000009,+00.000199*69"
1761939437.993072,1761939437.9923038,3.368485456349056e-06,1.1519173063162576e-06,8.866272600131193e-06,-0.029,-0.244,9.865,2.4690000000000002e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.599,-001.306,+000.142,+00.0472,+00.2469,-00.3269,-00.244,-00.029,-09.865,+00.000066,+00.000193,-00.000508*65"
1761939438.018735,1761939438.0175304,1.879719604397893e-05,-6.981317007977319e-07,-6.981317007977319e-07,-0.018,-0.23,9.912,2.4590000000000003e-05,4.8200000000000004e-06,3.2579999999999996e-05,"$VNYMR,-077.599,-001.305,+000.142,+00.0482,+00.2459,-00.3258,-00.230,-00.018,-09.912,-00.000040,+00.001077,+00.000040*6F"
1761939438.0437145,1761939438.0425904,8.988445647770798e-06,1.408480706359424e-05,3.2428217502054645e-05,-0.009,-0.252,9.856,2.4590000000000003e-05,4.6300000000000006e-06,3.2579999999999996e-05,"$VNYMR,-077.598,-001.305,+000.141,+00.0463,+00.2459,-00.3258,-00.252,-00.009,-09.856,+00.000807,+00.000515,-00.001858*6C"
1761939438.0684369,1761939438.0673866,2.0507618710933373e-05,3.1817352263856625e-05,-1.996656664281513e-05,-0.039,-0.244,9.949,2.4690000000000002e-05,4.72e-06,3.313e-05,"$VNYMR,-077.599,-001.304,+000.142,+00.0472,+00.2469,-00.3313,-00.244,-00.039,-09.949,+00.001823,+00.001175,+00.001144*6F"
1761939438.0939913,1761939438.0925376,-1.3543754995475998e-05,-2.4102996970041693e-05,-1.1344640137963142e-06,-0.039,-0.244,9.867,2.4200000000000002e-05,4.72e-06,3.291e-05,"$VNYMR,-077.599,-001.306,+000.142,+00.0472,+00.2420,-00.3291,-00.244,-00.039,-09.867,-00.001381,-00.000776,+00.000065*62"
1761939438.1186752,1761939438.117589,1.8989182261698305e-05,1.6074482410867775e-05,9.1106186954104e-06,-0.029,-0.215,9.881,2.44e-05,4.62e-06,3.291e-05,"$VNYMR,-077.600,-001.306,+000.143,+00.0462,+00.2440,-00.3291,-00.215,-00.029,-09.881,+00.000921,+00.001088,-00.000522*6C"
1761939438.1436694,1761939438.1425436,-3.735004599267865e-05,-3.363249468593073e-05,1.5323990832510212e-05,-0.014,-0.214,9.866,2.4690000000000002e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.599,-001.306,+000.142,+00.0482,+00.2469,-00.3302,-00.214,-00.014,-09.866,-00.001927,-00.002140,-00.000878*65"
1761939438.1679218,1761939438.1672885,1.3002702927357755e-05,1.616174887346749e-05,8.674286382411819e-06,-0.015,-0.216,9.873,2.4690000000000002e-05,4.92e-06,3.3010000000000004e-05,"$VNYMR,-077.599,-001.305,+000.141,+00.0492,+00.2469,-00.3301,-00.216,-00.015,-09.873,+00.000926,+00.000745,-00.000497*6C"
1761939438.1931071,1761939438.192333,-3.173008580125691e-05,-7.62708883121522e-06,7.068583470577034e-06,-0.018,-0.24,9.9,2.488e-05,4.6300000000000006e-06,3.314e-05,"$VNYMR,-077.599,-001.306,+000.140,+00.0463,+00.2488,-00.3314,-00.240,-00.018,-09.900,-00.000437,-00.001818,-00.000405*60"
1761939438.2179654,1761939438.2172885,5.475097863506212e-05,1.972222054753592e-05,-3.0368728984701336e-06,-0.03,-0.224,9.886,2.43e-05,4.81e-06,3.312e-05,"$VNYMR,-077.597,-001.306,+000.141,+00.0481,+00.2430,-00.3312,-00.224,-00.030,-09.886,+00.001130,+00.003137,+00.000174*61"
1761939438.242668,1761939438.2421954,-2.2636920398366454e-05,-6.021385919380436e-06,-3.787364476827695e-06,-0.021,-0.211,9.921,2.449e-05,4.72e-06,3.379e-05,"$VNYMR,-077.595,-001.307,+000.140,+00.0472,+00.2449,-00.3379,-00.211,-00.021,-09.921,-00.000345,-00.001297,+00.000217*6A"
1761939438.267885,1761939438.2672975,7.73180858633488e-06,2.097885760897184e-05,1.0821041362364843e-05,-0.035,-0.217,9.939,2.44e-05,4.62e-06,3.269000000000001e-05,"$VNYMR,-077.594,-001.308,+000.141,+00.0462,+00.2440,-00.3269,-00.217,-00.035,-09.939,+00.001202,+00.000443,-00.000620*6C"
1761939438.2933214,1761939438.2924652,-5.288347633542819e-06,-5.3232542185827045e-06,6.003932626860494e-06,-0.004,-0.225,9.881,2.4590000000000003e-05,4.62e-06,3.292e-05,"$VNYMR,-077.594,-001.307,+000.141,+00.0462,+00.2459,-00.3292,-00.225,-00.004,-09.881,-00.000305,-00.000303,-00.000344*6D"
1761939438.3187194,1761939438.3176131,3.804817769347639e-06,9.250245035569947e-07,-9.669124056048586e-06,-0.027,-0.212,9.856,2.4690000000000002e-05,4.62e-06,3.369e-05,"$VNYMR,-077.593,-001.308,+000.141,+00.0462,+00.2469,-00.3369,-00.212,-00.027,-09.856,+00.000053,+00.000218,+00.000554*66"
1761939438.3429658,1761939438.3422701,8.69173967493176e-06,-1.0402162341886204e-05,-1.525417766243044e-05,-0.031,-0.206,9.952,2.488e-05,4.92e-06,3.302e-05,"$VNYMR,-077.593,-001.307,+000.141,+00.0492,+00.2488,-00.3302,-00.206,-00.031,-09.952,-00.000596,+00.000498,+00.000874*68"
1761939438.3689516,1761939438.3676007,-1.937315469713706e-05,-1.4852751934471744e-05,2.192133540504878e-05,-0.032,-0.232,9.867,2.479e-05,4.8200000000000004e-06,3.269000000000001e-05,"$VNYMR,-077.592,-001.307,+000.140,+00.0482,+00.2479,-00.3269,-00.232,-00.032,-09.867,-00.000851,-00.001110,-00.001256*61"
1761939438.3928926,1761939438.3923123,1.9198621771937625e-06,-2.3212879051524585e-06,7.853981633974482e-06,-0.038,-0.198,9.881,2.4690000000000002e-05,4.53e-06,3.314e-05,"$VNYMR,-077.591,-001.307,+000.140,+00.0453,+00.2469,-00.3314,-00.198,-00.038,-09.881,-00.000133,+00.000110,-00.000450*6E"
1761939438.4175441,1761939438.4173102,2.792526803190927e-07,-1.1833332328521554e-05,9.983283321407565e-06,-0.03,-0.211,9.852,2.498e-05,4.53e-06,3.314e-05,"$VNYMR,-077.590,-001.307,+000.141,+00.0453,+00.2498,-00.3314,-00.211,-00.030,-09.852,-00.000678,+00.000016,-00.000572*6A"
1761939438.4430313,1761939438.442336,3.1712632508736966e-05,2.3858650874762484e-05,1.0821041362364843e-05,-0.016,-0.233,9.912,2.479e-05,4.6300000000000006e-06,3.314e-05,"$VNYMR,-077.591,-001.306,+000.140,+00.0463,+00.2479,-00.3314,-00.233,-00.016,-09.912,+00.001367,+00.001817,-00.000620*66"
1761939438.46869,1761939438.4676564,-1.1344640137963142e-06,-2.0367992370773826e-05,-6.126105674500097e-06,-0.019,-0.239,9.911,2.449e-05,4.72e-06,3.291e-05,"$VNYMR,-077.592,-001.306,+000.140,+00.0472,+00.2449,-00.3291,-00.239,-00.019,-09.911,-00.001167,-00.000065,+00.000351*67"
1761939438.4927464,1761939438.4917426,-3.438298626428829e-06,7.1733032256966945e-06,1.2252211349000195e-05,-0.034,-0.234,9.901,2.527e-05,4.6300000000000006e-06,3.27e-05,"$VNYMR,-077.592,-001.306,+000.141,+00.0463,+00.2527,-00.3270,-00.234,-00.034,-09.901,+00.000411,-00.000197,-00.000702*68"
1761939438.5180087,1761939438.5173724,-4.1835542170304076e-05,-1.689478715930511e-05,-5.235987755982989e-07,-0.014,-0.242,9.9,2.41e-05,4.62e-06,3.302e-05,"$VNYMR,-077.591,-001.308,+000.140,+00.0462,+00.2410,-00.3302,-00.242,-00.014,-09.900,-00.000968,-00.002397,+00.000030*63"
1761939438.5427516,1761939438.541727,-6.283185307179586e-07,1.1623892818282235e-05,-1.977458042509575e-05,-0.015,-0.243,9.846,2.479e-05,4.33e-06,3.293e-05,"$VNYMR,-077.590,-001.308,+000.140,+00.0433,+00.2479,-00.3293,-00.243,-00.015,-09.846,+00.000666,-00.000036,+00.001133*6D"
1761939438.568007,1761939438.5673578,-4.2516220578581866e-05,-1.8500490071139893e-06,9.704030641088471e-06,-0.019,-0.208,9.878,2.4200000000000002e-05,4.420000000000001e-06,3.292e-05,"$VNYMR,-077.589,-001.308,+000.139,+00.0442,+00.2420,-00.3292,-00.208,-00.019,-09.878,-00.000106,-00.002436,-00.000556*6F"
1761939438.592821,1761939438.5923016,1.736602605734358e-05,1.8867009214058702e-05,1.8081611050661254e-05,-0.034,-0.228,9.842,2.4690000000000002e-05,4.72e-06,3.291e-05,"$VNYMR,-077.589,-001.308,+000.140,+00.0472,+00.2469,-00.3291,-00.228,-00.034,-09.842,+00.001081,+00.000995,-00.001036*63"
1761939438.6174533,1761939438.617275,-6.161012259539983e-06,-1.7121679962064374e-05,6.998770300497261e-06,-0.023,-0.23,9.904,2.4590000000000003e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.589,-001.307,+000.141,+00.0482,+00.2459,-00.3302,-00.230,-00.023,-09.904,-00.000981,-00.000353,-00.000401*6F"
1761939438.6424325,1761939438.6422734,1.1257373675363424e-05,-2.3911010752322315e-06,-7.592182246175333e-06,0.001,-0.235,9.848,2.44e-05,4.62e-06,3.2800000000000004e-05,"$VNYMR,-077.587,-001.307,+000.140,+00.0462,+00.2440,-00.3280,-00.235,+00.001,-09.848,-00.000137,+00.000645,+00.000435*67"
1761939438.6674857,1761939438.6673148,1.7837264955382045e-05,-1.0890854532444616e-05,-3.17649923862968e-06,-0.032,-0.225,9.898,2.4590000000000003e-05,4.72e-06,3.313e-05,"$VNYMR,-077.586,-001.307,+000.140,+00.0472,+00.2459,-00.3313,-00.225,-00.032,-09.898,-00.000624,+00.001022,+00.000182*64"
1761939438.6915424,1761939438.6913605,5.689773361501514e-06,-2.9845130209103035e-06,-8.325220532012952e-06,-0.039,-0.223,9.876,2.4590000000000003e-05,4.8200000000000004e-06,3.291e-05,"$VNYMR,-077.586,-001.307,+000.140,+00.0482,+00.2459,-00.3291,-00.223,-00.039,-09.876,-00.000171,+00.000326,+00.000477*63"
1761939438.7175634,1761939438.7173548,-5.93411945678072e-07,-6.283185307179587e-06,-6.35299847725936e-06,-0.028,-0.195,9.914,2.537e-05,4.540000000000001e-06,3.3150000000000006e-05,"$VNYMR,-077.586,-001.307,+000.140,+00.0454,+00.2537,-00.3315,-00.195,-00.028,-09.914,-00.000360,-00.000034,+00.000364*66"
1761939438.742562,1761939438.7416036,6.981317007977318e-08,2.7925268031909274e-06,-8.377580409572782e-07,-0.03,-0.241,9.869,2.44e-05,4.8200000000000004e-06,3.279e-05,"$VNYMR,-077.588,-001.307,+000.141,+00.0482,+00.2440,-00.3279,-00.241,-00.030,-09.869,+00.000160,+00.000004,+00.000048*6C"
1761939438.767674,1761939438.767448,-8.290313946973065e-06,1.0471975511965977e-07,2.350958502436362e-05,-0.044,-0.209,9.907,2.4590000000000003e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.587,-001.308,+000.141,+00.0472,+00.2459,-00.3280,-00.209,-00.044,-09.907,+00.000006,-00.000475,-00.001347*65"
1761939438.7922766,1761939438.7915082,-1.7976891295541595e-05,-1.0402162341886204e-05,-1.2740903539558605e-05,-0.031,-0.211,9.865,2.479e-05,4.72e-06,3.291e-05,"$VNYMR,-077.587,-001.308,+000.140,+00.0472,+00.2479,-00.3291,-00.211,-00.031,-09.865,-00.000596,-00.001030,+00.000730*65"
1761939438.8177197,1761939438.817409,2.66860842629933e-05,-1.1222467090323539e-05,1.4067353771074295e-05,-0.032,-0.219,9.888,2.44e-05,4.43e-06,3.292e-05,"$VNYMR,-077.587,-001.308,+000.141,+00.0443,+00.2440,-00.3292,-00.219,-00.032,-09.888,-00.000643,+00.001529,-00.000806*6B"
1761939438.8426197,1761939438.842404,-2.5028021473598685e-05,-8.63937979737193e-06,1.6406094968746697e-06,-0.03,-0.195,9.849,2.4590000000000003e-05,4.72e-06,3.291e-05,"$VNYMR,-077.588,-001.309,+000.142,+00.0472,+00.2459,-00.3291,-00.195,-00.030,-09.849,-00.000495,-00.001434,-00.000094*66"
